City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2,UPX.Per.UP2
Chicago,Owned,FALSE,AUSTIN,60,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",5429 W NORTH AVE,8040,8040,i5aik4ltprzh,alchemy,2021-06-18T22:49:52.500Z,,,,,97.25,124.48,82120498666605,,,
New Orleans,Owned,FALSE,ST. BERNARD AREA,52,"[{""name"":""New Orleans"",""yield_boost"":1.25}]",1557 SERE ST,8112,8112,i5aik4ltprzh,alchemy,2021-10-17T01:05:35.500Z,,,,,98.12,122.65,74702805277059,,,
Chicago,Owned,FALSE,AUSTIN,61,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",5433 W NORTH AVE,8174,8174,i5aik4ltprzh,alchemy,2021-06-18T22:49:38.500Z,,,,,98.87,126.56,82120481889385,,,
Cleveland,Owned,FALSE,OLD BROOKLYN,90,"[{""name"":""Clevelander"",""yield_boost"":1.25},{""name"":""Old Brooklyn"",""yield_boost"":1.3}]",4343 SKY LANE DR,8190,8190,i5aik4ltprzh,alchemy,2021-07-02T01:11:00.000Z,,,,,99.07,128.79,81826058712919,,,
Chicago,Owned,FALSE,WEST RIDGE,64,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2515 W JARVIS AVE,8192,8192,i5aik4ltprzh,alchemy,2021-06-13T22:01:15.000Z,,,,,99.09,126.84,82186768666567,,,
Queens,Owned,FALSE,FLUSHING,18,[],16504 72ND AVE,8208,8208,i5aik4ltprzh,alchemy,2022-04-16T22:48:10.000Z,,,,,99.28,No boost,81385472494920,,,
Queens,Owned,FALSE,OZONE PARK,39,[],13210 RICO PL,8307,8307,i5aik4ltprzh,alchemy,2022-04-17T00:58:54.500Z,,,,,100.48,No boost,81352807257136,,,
Chicago,Owned,FALSE,GARFIELD PARK,62,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",3531 W VAN BUREN ST,8432,8432,i5aik4ltprzh,alchemy,2021-06-04T22:24:48.500Z,,,,,101.99,130.55,82099342601110,,,
Rio de Janeiro,Owned,FALSE,LARANJEIRAS,41,[],"RUA SEN. CORREA, 35",8610,28000,i5aik4ltprzh,alchemy,2022-07-28T12:17:35.000Z,,,,,104.15,No boost,41751801189495,,,
Kansas City,Owned,FALSE,BLUE HILLS,61,"[{""name"":""Kansas City"",""yield_boost"":1.25},{""name"":""Blue Hills"",""yield_boost"":1.71}]",1827 E 48TH ST,8692.5,35000,i5aik4ltprzh,alchemy,2021-09-17T02:59:37.000Z,,,,,105.14,179.8,80333741856468,,,
Fresno,Owned,FALSE,EDISON,794,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",136 N THORNE AVE,8734,8734,i5aik4ltprzh,alchemy,2020-11-29T01:02:34.500Z,,,,,105.65,126.78,78904725031902,,,
Queens,Owned,FALSE,JAMAICA,46,"[{""name"":""Queens"",""yield_boost"":1.25}]",10947 141ST ST,8740,8740,i5aik4ltprzh,alchemy,2022-04-27T17:15:58.000Z,,,,,105.72,132.15,81359652362433,,,
Fresno,Owned,FALSE,ROOSEVELT,628,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",1608 E MALAGA AVE,8792,8792,i5aik4ltprzh,alchemy,2020-12-01T00:45:17.500Z,,,,,106.35,127.62,78860164749378,,,
Chicago,Owned,FALSE,GARFIELD PARK,65,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2834 W VAN BUREN ST,8840,8840,i5aik4ltprzh,alchemy,2021-07-09T20:31:39.000Z,,,,,106.93,136.87,82100013690205,,,
Oakland,Owned,FALSE,SEQUOYAH,128,"[{""name"":""The East Bay"",""yield_boost"":1.25}]",183 SEQUOYAH VIEW DR,8960,8960,i5aik4ltprzh,alchemy,2021-04-17T09:23:48.500Z,,,,,108.38,135.48,79537309869525,,,
Kansas City,Owned,FALSE,SOUTH HYDE PARK,66,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",4405 HARRISON ST,9042,21100,i5aik4ltprzh,alchemy,2022-04-07T22:28:55.000Z,,,,,109.37,136.72,80338640800847,,,
Rio de Janeiro,Owned,FALSE,COPACABANA,41,"[{""name"":""Copacabana"",""yield_boost"":1.75}]","RUA SANTA CLARA, 151",9061,42500,i5aik4ltprzh,alchemy,2022-07-28T11:32:28.000Z,,,,,109.6,191.8,41729957253954,,,
Chicago,Owned,FALSE,NORWOOD PARK,72,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",7442 W ROSEDALE AVE,9072,9072,i5aik4ltprzh,alchemy,2021-06-11T23:57:01.500Z,,,,,109.73,140.46,82168313728227,,,
Bakersfield,For sale,FALSE,TERRA VISTA,216,"[{""name"":""Bakersfielder"",""yield_boost"":1.2}]",10601 VILLA HERMOSA DR,9072,9072,i5aik4ltprzh,alchemy,2021-05-22T06:07:47.000Z,USD,143,,,109.73,131.68,78008821751918,13,0.060185185,
Brooklyn,Owned,FALSE,PARK SLOPE,26,"[{""name"":""Brooklyner"",""yield_boost"":1.25}]",379 13TH ST,9100,9100,i5aik4ltprzh,alchemy,2021-03-21T20:23:09.000Z,,,,,110.07,137.59,81345911817477,,,
San Francisco,For sale,FALSE,ST. MARYS PARK,26,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",26 ROTTECK ST,9100,9100,i5aik4ltprzh,alchemy,2021-02-14T10:32:35.000Z,USD,275,,,110.07,132.09,79520431981672,25,0.961538462,
Chicago,Owned,FALSE,WEST RIDGE,72,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2511 W JARVIS AVE,9216,9216,i5aik4ltprzh,alchemy,2021-06-13T22:01:36.500Z,,,,,111.48,142.69,82186768666572,,,
San Francisco,Owned,FALSE,BERNAL HEIGHTS,29,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",663 SAN JOSE AVE,9280,9280,i5aik4ltprzh,alchemy,2021-02-14T06:38:09.000Z,,,,,112.25,134.7,79528048838011,,,
New Orleans,Owned,FALSE,DILLARD,65,"[{""name"":""New Orleans"",""yield_boost"":1.25}]",3737 VIRGIL BLVD,9425,9425,i5aik4ltprzh,alchemy,2021-10-22T19:43:57.500Z,,,,,114,142.51,74704013236768,,,
Brooklyn,Owned,FALSE,MAPLETON,118,"[{""name"":""Brooklyner"",""yield_boost"":1.25}]",1060 MCDONALD AVE,9440,9440,i5aik4ltprzh,alchemy,2021-03-11T12:02:16.500Z,,,,,114.19,142.73,81322809594192,,,
Brooklyn,Owned,FALSE,PARK SLOPE,27,"[{""name"":""Brooklyner"",""yield_boost"":1.25}]",392 12TH ST,9450,9450,i5aik4ltprzh,alchemy,2021-04-09T09:11:42.000Z,,,,,114.31,142.88,81346096366855,,,
Brooklyn,Owned,FALSE,PARK SLOPE,27,"[{""name"":""Brooklyner"",""yield_boost"":1.25}]",377 13TH ST,9450,9450,i5aik4ltprzh,alchemy,2021-03-21T20:23:34.500Z,,,,,114.31,142.88,81345945371906,,,
Cleveland,Owned,FALSE,OLD BROOKLYN,104,"[{""name"":""Clevelander"",""yield_boost"":1.25},{""name"":""Old Brooklyn"",""yield_boost"":1.3}]",4910 PEARL RD,9464,9464,i5aik4ltprzh,alchemy,2021-06-24T16:31:54.000Z,,,,,114.48,148.82,81818643184925,,,
Queens,Owned,FALSE,MASPETH,40,[],5105 74TH ST,9480,9480,i5aik4ltprzh,alchemy,2022-04-20T06:06:31.500Z,,,,,114.67,No boost,81390052672494,,,
Chicago,Owned,FALSE,BEVERLY,60,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",8950 S HAMILTON AVE,9480,9480,i5aik4ltprzh,alchemy,2021-07-13T00:01:43.000Z,,,,,114.67,146.78,82009366397862,,,
Chicago,Owned,FALSE,GARFIELD PARK,70,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",3717 W HARRISON ST,9520,9520,i5aik4ltprzh,alchemy,2021-06-04T22:23:26.000Z,,,,,115.15,147.4,82098201750288,,,
Fresno,Owned,FALSE,HOOVER,680,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",122 E ESCALON AVE,9520,9520,i5aik4ltprzh,alchemy,2020-10-26T09:13:19.000Z,,,,,115.15,138.18,78956465965132,,,
Kansas City,Owned,FALSE,TOWER HOMES,72,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",7331 HOLMES RD,9576,21100,i5aik4ltprzh,alchemy,2022-04-07T22:29:18.000Z,,,,,115.83,144.79,80305891677413,,,
Chicago,Owned,FALSE,AUSTIN,72,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",5422 W NORTH AVE,9648,9648,i5aik4ltprzh,alchemy,2021-06-18T22:49:12.000Z,,,,,116.7,149.38,82120884542579,,,
San Francisco,Owned,FALSE,GLEN PARK,21,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",574 ARLINGTON ST,9660,9660,i5aik4ltprzh,alchemy,2021-02-14T10:33:40.500Z,,,,,116.85,140.22,79521287619681,,,
San Francisco,Owned,FALSE,OUTER SUNSET,36,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""Sunset"",""yield_boost"":1.3}]",1222 42ND AVE,9720,9720,i5aik4ltprzh,alchemy,2021-08-01T19:29:33.500Z,,,,,117.57,152.85,79539927104599,,,
Chicago,Owned,FALSE,GARFIELD PARK,72,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",3705 W LEXINGTON ST,9792,9792,i5aik4ltprzh,alchemy,2021-06-04T22:22:38.500Z,,,,,118.44,151.61,82097060899615,,,
Fresno,Owned,FALSE,EDISON,893,"[{""name"":""The Fresno"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",190 N THORNE AVE,9823,9823,i5aik4ltprzh,alchemy,2020-11-29T01:04:28.500Z,,,,,118.82,154.46,78905245125598,,,
New Orleans,Owned,FALSE,MCDONOGH,74,"[{""name"":""New Orleans"",""yield_boost"":1.25}]",1958 EVERGREEN AVE,9916,9916,i5aik4ltprzh,alchemy,2021-10-04T18:50:33.000Z,,,,,119.94,149.93,74666583271083,,,
Chicago,Owned,FALSE,WEST RIDGE,78,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2501 W FARGO AVE,9984,9984,i5aik4ltprzh,alchemy,2021-06-13T22:03:38.500Z,,,,,120.77,154.58,82187339091925,,,
Rio de Janeiro,Owned,FALSE,RECREIO DOS BANDEIRANTES,54,"[{""name"":""Rio de Janeiro"",""yield_boost"":1.25}]","RUA ORIGENES LESSA, 430H",10044,10044,i5aik4ltprzh,alchemy,2022-11-15T23:04:27.000Z,,,,,121.49,151.87,41693315800092,,,
Chicago,Owned,FALSE,EDGEWATER,75,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",6117 N WINTHROP AVE,10050,10050,i5aik4ltprzh,alchemy,2021-06-13T23:14:07.500Z,,,,,121.56,155.6,82172709363095,,,
San Francisco,Owned,FALSE,FAIRMOUNT,24,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",331 CHENERY ST,10080,10080,i5aik4ltprzh,alchemy,2021-02-14T10:34:39.500Z,,,,,121.93,146.31,79522998895821,,,
Porto,Owned,FALSE,CANIDELO,47,"[{""name"":""Porto"",""yield_boost"":1.25}]",RUA DAS MOTAS 41,10105,10105,i5aik4ltprzh,alchemy,2022-10-03T04:16:54.000Z,,,,,122.23,152.79,81632820793447,,,
Brooklyn,Owned,FALSE,PARK SLOPE,29,"[{""name"":""Brooklyner"",""yield_boost"":1.25}]",394 12TH ST,10150,10150,i5aik4ltprzh,alchemy,2021-04-09T09:12:06.500Z,,,,,122.77,153.47,81346062812426,,,
Oakland,Owned,FALSE,SEQUOYAH,146,"[{""name"":""The East Bay"",""yield_boost"":1.25}]",25 ORINDA VISTA DR,10220,10220,i5aik4ltprzh,alchemy,2021-04-17T09:23:00.500Z,,,,,123.62,154.53,79536471008751,,,
Kansas City,Owned,FALSE,TERRACE LAKE GARDENS,86,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",11401 NORBY RD,10234,21100,i5aik4ltprzh,alchemy,2022-04-07T22:40:14.500Z,,,,,123.79,154.74,80258663818006,,,
San Francisco,For sale,FALSE,STONESTOWN,49,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",720 JUNIPERO SERRA BLVD,10290,10290,i5aik4ltprzh,alchemy,2021-01-07T22:52:09.000Z,USD,486,,,124.47,149.36,79516338341351,50,1.020408163,
Chicago,Owned,FALSE,EDGEWATER,77,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",6120 N KENMORE AVE,10318,10318,i5aik4ltprzh,alchemy,2021-06-13T23:14:27.000Z,,,,,124.81,159.75,82172793249192,,,
Chicago,Owned,FALSE,HEGEWISCH,88,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",13257 S HOUSTON AVE,10384,10384,i5aik4ltprzh,alchemy,2021-06-14T23:53:05.500Z,,,,,125.6,160.77,81961635224471,,,
Oakland,For sale,FALSE,MONTCLAIR,104,"[{""name"":""The East Bay"",""yield_boost"":1.25}]",5552 BALBOA DR,10400,10400,i5aik4ltprzh,alchemy,2021-04-17T19:33:30.000Z,USD,135,,,125.8,157.25,79582172141531,14,0.134615385,
Nashville,Owned,FALSE,SOUTHEAST,71,"[{""name"":""Nashville"",""yield_boost"":1.25}]",105 SUNDOWN DR,10437,10437,i5aik4ltprzh,alchemy,2021-12-06T10:42:23.500Z,,,,,126.25,157.81,78451237897155,,,
Chicago,Owned,FALSE,LOGAN SQUARE,49,"[{""name"":""Chicagoan"",""yield_boost"":1.28},{""name"":""Logan Square"",""yield_boost"":1.3}]",2473 N ALBANY AVE,10486,10486,i5aik4ltprzh,alchemy,2021-06-04T19:43:48.000Z,,,,,126.84,164.89,82131303195246,,,
San Francisco,Owned,FALSE,FAIRMOUNT,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",337 CHENERY ST,10500,10500,i5aik4ltprzh,alchemy,2021-02-14T10:34:54.000Z,,,,,127.01,152.41,79522982118603,,,
New Orleans,Owned,FALSE,CENTRAL CITY,71,"[{""name"":""New Orleans"",""yield_boost"":1.25}]",1632 4TH ST,10508,10508,i5aik4ltprzh,alchemy,2021-10-04T16:38:03.000Z,,,,,127.1,158.88,74664117019088,,,
Chicago,Owned,FALSE,GRAND BOULEVARD,72,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",4600 S LANGLEY AVE,10512,10512,i5aik4ltprzh,alchemy,2021-06-13T08:44:30.000Z,,,,,127.15,162.76,82059547050215,,,
Chicago,Owned,FALSE,CALUMET HEIGHTS,93,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",9318 S PHILLIPS AVE,10602,10602,i5aik4ltprzh,alchemy,2021-07-25T03:09:39.000Z,,,,,128.24,164.15,82006312947647,,,
Fresno,Owned,FALSE,CENTRAL FRESNO,964,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",442 N ST,10604,30000,i5aik4ltprzh,alchemy,2020-10-20T19:44:22.500Z,,,,,128.27,153.92,78897309505076,,,
Chicago,Owned,FALSE,NORWOOD PARK,85,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",7438 W ROSEDALE AVE,10710,10710,i5aik4ltprzh,alchemy,2021-06-11T23:57:19.000Z,,,,,129.55,165.82,82168296951014,,,
Nashville,Owned,FALSE,BELLEVUE,73,"[{""name"":""Nashville"",""yield_boost"":1.25}]",504 CEDAR FOREST CT,10731,10731,i5aik4ltprzh,alchemy,2021-12-10T23:06:38.000Z,,,,,129.8,162.25,78505176633509,,,
New Orleans,Owned,FALSE,LAKEVIEW,64,"[{""name"":""New Orleans"",""yield_boost"":1.25}]",6162 GENERAL DIAZ ST,10880,10880,i5aik4ltprzh,alchemy,2021-10-04T15:10:31.000Z,,,,,131.6,164.51,74707754554781,,,
San Francisco,Owned,FALSE,BERNAL HEIGHTS,34,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",659 SAN JOSE AVE,10880,10880,i5aik4ltprzh,alchemy,2021-02-14T06:37:48.500Z,,,,,131.6,157.93,79528099169661,,,
San Francisco,Owned,FALSE,FAIRMOUNT,26,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",330 ARLINGTON ST,10920,10920,i5aik4ltprzh,alchemy,2021-02-14T10:35:08.500Z,,,,,132.09,158.51,79522881455315,,,
Queens,Owned,FALSE,FLUSHING,24,[],7508 UTOPIA PKWY,10944,10944,i5aik4ltprzh,alchemy,2022-04-14T01:36:00.000Z,,,,,132.38,No boost,81385287945842,,,
Chicago,Owned,FALSE,CALUMET HEIGHTS,96,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2419 E 93RD ST,10944,10944,i5aik4ltprzh,alchemy,2021-07-25T03:10:00.500Z,,,,,132.38,169.44,82006480719805,,,
Chicago,Owned,FALSE,ROGERS PARK,97,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",1721 W GREENLEAF AVE,11058,11058,i5aik4ltprzh,alchemy,2021-06-13T22:05:42.000Z,,,,,133.76,171.21,82183178345463,,,
Oakland,Owned,FALSE,PILL HILL,123,"[{""name"":""The East Bay"",""yield_boost"":1.25}]",541 28TH ST,11070,11070,i5aik4ltprzh,alchemy,2021-04-30T16:23:24.500Z,,,,,133.9,167.38,79573145997498,,,
New Orleans,Owned,FALSE,EAST RIVERSIDE,57,"[{""name"":""New Orleans"",""yield_boost"":1.25}]",820 TOLEDANO ST,11115,11115,i5aik4ltprzh,alchemy,2021-10-12T20:45:14.000Z,,,,,134.45,168.06,74657238360486,,,
Los Angeles,Owned,FALSE,HARBOR GATEWAY,75,"[{""name"":""Los Angeles"",""yield_boost"":1.25}]",807 W 131ST ST,11175,11175,i5aik4ltprzh,alchemy,2022-05-31T10:07:00.500Z,,,,,135.17,168.97,77142832251354,,,
Brooklyn,Owned,FALSE,SHEEPSHEAD BAY,187,"[{""name"":""Brooklyner"",""yield_boost"":1.25}]",3000 EMMONS AVE,11220,11220,i5aik4ltprzh,alchemy,2021-08-01T02:30:38.000Z,,,,,135.72,169.65,81295244632333,,,
Chicago,For sale,FALSE,GRAND BOULEVARD,77,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",6705 S LANGLEY AVE,11242,11242,i5aik4ltprzh,alchemy,2021-06-13T08:51:13.000Z,USD,100,,,135.98,174.06,82061694533865,11.2,0.145454545,
Chicago,Owned,FALSE,ENGLEWOOD,115,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",532 W 66TH ST,11270,11270,i5aik4ltprzh,alchemy,2021-07-08T13:48:07.000Z,,,,,136.32,174.49,82036763590093,,,
Queens,Owned,FALSE,FLORAL PARK,53,"[{""name"":""Queens"",""yield_boost"":1.25}]",8118 268TH ST,11289,11289,i5aik4ltprzh,alchemy,2022-04-21T23:07:16.000Z,,,,,136.55,170.69,81395152951382,,,
Chicago,Owned,FALSE,WEST PULLMAN,138,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",12604 S EDBROOKE AVE,11316,11316,i5aik4ltprzh,alchemy,2021-06-13T08:37:21.000Z,,,,,136.88,175.2,81968396440548,,,
San Francisco,Owned,FALSE,FAIRMOUNT,27,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",321 CHENERY ST,11340,11340,i5aik4ltprzh,alchemy,2021-02-14T10:34:27.000Z,,,,,137.17,164.6,79523032450255,,,
Chicago,Owned,FALSE,GRAND BOULEVARD,78,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",4351 S CHAMPLAIN AVE,11388,11388,i5aik4ltprzh,alchemy,2021-06-13T08:50:54.500Z,,,,,137.75,176.32,82062130741460,,,
Chicago,Owned,FALSE,GRAND BOULEVARD,78,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",4600 S CHAMPLAIN AVE,11388,11388,i5aik4ltprzh,alchemy,2021-06-13T08:43:49.000Z,,,,,137.75,176.32,82059547050180,,,
Nashville,Owned,FALSE,BELLEVUE,78,"[{""name"":""Nashville"",""yield_boost"":1.25}]",508 CEDAR FOREST CT,11466,11466,i5aik4ltprzh,alchemy,2021-12-10T23:06:51.000Z,,,,,138.69,173.37,78505059192994,,,
San Francisco,Owned,FALSE,CROCKER AMAZON,31,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",320 SOUTH HILL BLVD,11470,11470,i5aik4ltprzh,alchemy,2020-12-17T22:30:51.000Z,,,completed,smltownhouse,138.74,166.49,79505399597745,,,
Los Angeles,Owned,FALSE,WESTCHESTER,61,"[{""name"":""Los Angeles"",""yield_boost"":1.25}]",7806 CROYDON AVE,11529,11529,i5aik4ltprzh,alchemy,2022-05-25T05:46:23.500Z,,,completed,townhouse,139.45,174.32,77177342979820,,,
Rio de Janeiro,Owned,FALSE,LINS DE VASCONCELOS,55,[],"RUA ZIZI, 2D",11550,11550,i5aik4ltprzh,alchemy,2022-11-16T00:29:18.000Z,,,,,139.71,No boost,41765894047510,,,
Kansas City,Owned,FALSE,PASEO WEST,85,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",614 TRACY AVE,11645,21100,i5aik4ltprzh,alchemy,2022-04-07T22:39:58.000Z,,,,,140.86,176.07,80375651339521,,,
Oakland,Owned,FALSE,MONTCLAIR,118,"[{""name"":""The East Bay"",""yield_boost"":1.25}]",5718 THORNHILL DR,11800,11800,i5aik4ltprzh,alchemy,2021-04-17T20:22:32.500Z,,,,,142.73,178.42,79583447209804,,,
San Francisco,Owned,FALSE,CROCKER AMAZON,32,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2 SOUTH HILL BLVD,11840,11840,i5aik4ltprzh,alchemy,2021-01-05T01:55:15.500Z,,,,,143.22,171.86,79507865848437,,,
Queens,Owned,FALSE,FLUSHING,26,[],7506 UTOPIA PKWY,11856,11856,i5aik4ltprzh,alchemy,2022-04-14T01:35:40.500Z,,,,,143.41,No boost,81385321500274,,,
Queens,Owned,FALSE,FLUSHING,26,[],7504 UTOPIA PKWY,11856,11856,i5aik4ltprzh,alchemy,2022-04-14T01:35:24.000Z,,,,,143.41,No boost,81385355054705,,,
Queens,Owned,FALSE,FLUSHING,26,"[{""name"":""Queens"",""yield_boost"":1.25}]",16023 73RD AVE,11856,11856,i5aik4ltprzh,alchemy,2022-05-15T11:04:17.000Z,,,,,143.41,179.26,81385036287191,,,
Los Angeles,Owned,FALSE,SUN VALLEY,78,[],11331 SATICOY ST,11856,11856,i5aik4ltprzh,alchemy,2023-03-27T20:42:25.000Z,,,,,143.41,No boost,77326576311425,,,
Chicago,Owned,FALSE,HUMBOLDT PARK,60,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2636 W POTOMAC AVE,11880,11880,i5aik4ltprzh,alchemy,2021-06-29T18:21:10.000Z,,,,,143.7,183.94,82117965308874,,,
Rio de Janeiro,Owned,FALSE,RECREIO DOS BANDEIRANTES,64,"[{""name"":""Rio de Janeiro"",""yield_boost"":1.25}]","RUA FERNANDO DE SANTA CRUZ, 285B",11904,11904,i5aik4ltprzh,alchemy,2022-11-15T22:44:43.500Z,,,,,143.99,179.99,41695748496194,,,
Queens,Owned,FALSE,OZONE PARK,56,[],9010 SUTTER AVE,11928,11928,i5aik4ltprzh,alchemy,2022-04-17T00:59:09.000Z,,,,,144.28,No boost,81352941474846,,,
Chicago,Owned,FALSE,AUBURN GRESHAM,98,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",1514 W 77TH ST,11956,11956,i5aik4ltprzh,alchemy,2021-06-13T00:40:48.500Z,,,,,144.62,185.11,82024080016683,,,
Kansas City,Owned,FALSE,GRANDVIEW,107,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",4705 E 139TH ST,11984,11984,i5aik4ltprzh,alchemy,2021-09-23T23:57:14.500Z,,,,,144.96,181.2,80230125775926,,,
Chicago,Owned,FALSE,HUMBOLDT PARK,61,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2639 W POTOMAC AVE,12078,12078,i5aik4ltprzh,alchemy,2021-06-29T18:17:37.500Z,,,,,146.1,187,82117646541768,,,
Chicago,Owned,FALSE,LITTLE VILLAGE,96,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2308 S MILLARD AVE,12096,12096,i5aik4ltprzh,alchemy,2021-06-04T23:32:31.000Z,,,,,146.31,187.28,82083504909135,,,
Chicago,Owned,FALSE,LAKE VIEW,83,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",630 W BARRY AVE,12118,12118,i5aik4ltprzh,alchemy,2021-06-13T23:39:43.500Z,,,,,146.58,187.62,82138567731445,,,
San Francisco,Owned,FALSE,BERNAL HEIGHTS,38,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",651 SAN JOSE AVE,12160,12160,i5aik4ltprzh,alchemy,2021-02-14T06:37:31.500Z,,,,,147.09,176.5,79528166278525,,,
San Francisco,Owned,FALSE,MISSION DOLORES,21,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",3421 16TH ST,12180,12180,i5aik4ltprzh,alchemy,2020-11-24T14:20:09.500Z,,,,,147.33,176.8,79540094878874,,,
Nashville,Owned,FALSE,SOUTHEAST,83,"[{""name"":""Nashville"",""yield_boost"":1.25}]",109 SUNDOWN DR,12201,12201,i5aik4ltprzh,alchemy,2021-12-06T10:42:00.000Z,,,,,147.58,184.48,78451237897153,,,
Fresno,Owned,FALSE,EDISON,1110,"[{""name"":""The Fresno"",""yield_boost"":1.2}]",662 W NIELSEN AVE,12210,12210,i5aik4ltprzh,alchemy,2020-11-29T01:25:10.000Z,,,,,147.69,177.23,78904624368436,,,
Rio de Janeiro,Owned,FALSE,RECREIO DOS BANDEIRANTES,66,"[{""name"":""Rio de Janeiro"",""yield_boost"":1.25}]","RUA GUILHERME GOMES LAND, 340A",12276,12276,i5aik4ltprzh,alchemy,2022-11-15T22:44:58.000Z,,,,,148.49,185.61,41695966600000,,,
Chicago,Owned,FALSE,HUMBOLDT PARK,62,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2647 W POTOMAC AVE,12276,12276,i5aik4ltprzh,alchemy,2021-06-29T18:17:24.000Z,,,,,148.49,190.07,82117646541763,,,
New Orleans,Owned,FALSE,CENTRAL CITY,83,"[{""name"":""New Orleans"",""yield_boost"":1.25}]",1620 4TH ST,12284,12284,i5aik4ltprzh,alchemy,2021-10-04T16:37:24.000Z,,,,,148.59,185.73,74663966024141,,,
Kansas City,Owned,FALSE,TOWER HOMES,93,"[{""name"":""Kansas City"",""yield_boost"":1.25}]",928 E 73RD ST,12369,25000,i5aik4ltprzh,alchemy,2022-04-07T23:10:28.000Z,,,,,149.62,187.02,80306613097776,,,
Chicago,Owned,FALSE,GARFIELD PARK,91,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",2824 W VAN BUREN ST,12376,12376,i5aik4ltprzh,alchemy,2021-07-09T20:31:26.000Z,,,,,149.7,191.62,82100013690217,,,
Chicago,Owned,FALSE,AUBURN GRESHAM,102,"[{""name"":""Chicagoan"",""yield_boost"":1.28}]",7651 S ASHLAND AVE,12444,12444,i5aik4ltprzh,alchemy,2021-06-13T00:41:06.000Z,,,,,150.52,192.67,82024163902749,,,
Rio de Janeiro,Owned,FALSE,RECREIO DOS BANDEIRANTES,67,"[{""name"":""Rio de Janeiro"",""yield_boost"":1.25}]","RUA GUILHERME GOMES LAND, 340B",12462,12462,i5aik4ltprzh,alchemy,2022-11-15T22:44:18.000Z,,,,,150.74,188.43,41695949822779,,,
Nashville,Owned,FALSE,PRIEST LAKE,91,"[{""name"":""Nashville"",""yield_boost"":1.25},{""name"":""Priest Lake"",""yield_boost"":1.35}]",5740 MURPHYWOOD XING,12467,12467,i5aik4ltprzh,alchemy,2021-12-23T04:18:43.000Z,,,,,150.8,203.58,78467813785231,,,
