City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2,upx/ft2
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1519 MCKINNON AVE,2500,2900,tb21hlacndlw,aoky,2020-06-14T09:44:05.000Z,,,,,30.24,36.29,79521790937439,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1503 MCKINNON AVE,2500,2500,eszi4j52egtd,capitalist,2020-05-10T17:19:49.500Z,,,,,30.24,36.29,79521723828581,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1528 NEWCOMB AVE,2500,2500,rwa14cb3xqwg,joshua89,2020-03-23T03:00:57.000Z,,,,,30.24,36.29,79521707051349,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1524 NEWCOMB AVE,2500,2500,rwa14cb3xqwg,joshua89,2020-03-23T03:00:07.500Z,,,,,30.24,36.29,79521656719705,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1510 NEWCOMB AVE,2500,48890,shultf3sro2j,bojax,2022-01-09T21:34:44.000Z,,,,,30.24,36.29,79521606388061,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1583 OAKDALE AVE,2500,17865,xe4dsiyllb4w,berenor,2021-05-29T10:45:32.000Z,,,completed,smltownhouse,30.24,36.29,79521405061405,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1571 OAKDALE AVE,2500,2500,c51323fimiew,mommyaverage,2020-05-07T07:25:28.500Z,,,,,30.24,36.29,79521337952547,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1570 PALOU AVE,2500,26000,hyf34xd42ymp,harms,2021-11-20T10:21:53.000Z,,,,,30.24,36.29,79521170180383,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1513 OAKDALE AVE,2500,6666,njpzyyxikvv3,abondbrooks,2021-03-05T23:33:55.500Z,,,,,30.24,36.29,79521035962684,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1419 NEWCOMB AVE,2500,16000,ibtz5gl35ozk,vines33,2022-03-25T22:29:24.000Z,,,,,30.24,36.29,79520750750085,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1430 OAKDALE AVE,2500,2500,rebnb1qm3yfy,wegzehrung,2020-05-27T06:03:05.000Z,,,,,30.24,42.34,79520683641209,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1457 OAKDALE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T23:32:33.500Z,,,,,30.24,36.29,79520599755104,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1496 OAKDALE AVE,2500,2500,eszi4j52egtd,capitalist,2020-05-01T01:25:55.500Z,,,,,30.24,36.29,79521086294360,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",62 WHITNEY YOUNG CIR,2500,2500,ywkumqqq43dn,bangtanbowlr,2019-12-31T01:51:46.500Z,,,,,30.24,42.34,79520952076780,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1476 OAKDALE AVE,2500,10000,qiebcfhz3rsk,willrr,2021-07-04T04:23:13.500Z,UPX,4800,,,30.24,36.29,79520952076643,120000,4800,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1567 PALOU AVE,2500,3496,klfbt4s1ivnu,deetherio,2020-08-20T17:51:20.500Z,,,,,30.24,36.29,79520918522133,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1516 PALOU AVE,2500,4000,o51pckurr2pu,waldojesus,2020-09-15T00:18:42.500Z,,,,,30.24,42.34,79520851413306,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1535 PALOU AVE,2500,2500,ec34necog2xk,gunner5360,2020-04-04T18:27:02.000Z,,,,,30.24,42.34,79520700418343,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1654 QUESADA AVE,2500,19999,tv2uw1daab3t,ari_han,2023-04-27T04:03:39.000Z,,,,,30.24,36.29,79520700418325,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1422 OAKDALE AVE,2500,2500,rebnb1qm3yfy,wegzehrung,2020-05-27T08:44:08.500Z,,,,,30.24,42.34,79520633309565,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1486 PALOU AVE,2500,3049,dsliljozldp2,notheim,2020-07-14T22:16:06.500Z,,,,,30.24,36.29,79520633309516,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1515 PALOU AVE,2500,35000,gpkzv5mpfxdd,el3ctr0n,2022-01-30T17:49:01.000Z,UPX,3200,,,30.24,36.29,79520599755055,80000,3200,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",5005 03RD ST,2500,15000,t1ebwou5jorl,teeem,2021-05-05T17:10:27.000Z,,,,,30.24,36.29,79520582977800,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1447 OAKDALE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T23:30:31.000Z,,,,,30.24,36.29,79520532646246,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1522 MCKINNON AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T22:45:10.500Z,,,,,30.24,36.29,79522076150119,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1592 NEWCOMB AVE,2500,2500,fa2vftk1oua1,slowrole,2020-04-25T23:23:53.000Z,,,,,30.24,39.31,79522109704499,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1582 NEWCOMB AVE,2500,2500,wblauh1cqza3,batman21,2021-01-19T04:33:49.500Z,,,,,30.24,39.31,79522059372855,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1554 NEWCOMB AVE,2500,2680,tycrz1aqqodw,mpmgc,2020-05-21T04:01:49.000Z,USD,323880,,,30.24,36.29,79521874823495,8097,323.88,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1550 NEWCOMB AVE,2500,2500,wblauh1cqza3,batman21,2021-01-19T04:34:07.500Z,,,,,30.24,39.31,79521858046280,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",9 CARPENTER CT,2500,2500,bwyhxpihsndp,ikne,2020-01-14T15:50:06.500Z,,,,,30.24,42.34,79521824491946,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1563 OAKDALE AVE,2500,2500,o4j3i3m1vyqq,curty004,2020-03-26T13:08:02.000Z,,,,,30.24,36.29,79521287620903,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1447 NEWCOMB AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T23:34:29.500Z,,,,,30.24,36.29,79520918522231,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1470 OAKDALE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T23:33:38.500Z,,,,,30.24,36.29,79520918522213,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1526 PALOU AVE,2500,2900,dohdylncfpps,feltlion,2020-07-03T07:53:22.500Z,,,,,30.24,36.29,79520918522164,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1551 PALOU AVE,2500,2500,ec34necog2xk,gunner5360,2020-04-06T19:14:53.000Z,,,,,30.24,39.31,79520817858845,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1448 OAKDALE AVE,2500,19900,dxrju1vthzjp,daithi,2021-04-26T20:23:18.000Z,,,,,30.24,39.31,79520784304497,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1646 QUESADA AVE,2500,3400,iy1rq14wwgsi,brimme,2020-07-25T07:58:31.000Z,UPX,5000,completed,smltwnhouse2,30.24,36.29,79520666863896,125000,5000,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1523 PALOU AVE,2500,2500,ec34necog2xk,gunner5360,2020-04-06T19:13:32.000Z,,,,,30.24,39.31,79520650086699,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1489 NEWCOMB AVE,2500,2500,he2lcvaynz3t,rick1827,2020-05-12T03:07:02.000Z,,,,,30.24,36.29,79521170180450,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1566 PALOU AVE,2500,4390,zu5fba5xoeb3,dynamiteslim,2020-11-22T19:24:24.000Z,,,,,30.24,36.29,79521153403169,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1458 OAKDALE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T23:32:51.000Z,,,,,30.24,36.29,79520851413355,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1427 NEWCOMB AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T23:29:16.500Z,,,,,30.24,36.29,79520801081729,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1450 OAKDALE AVE,2500,4106,qdx2xfskeyrn,inusage,2020-09-25T12:41:34.000Z,,,,,30.24,36.29,79520801081711,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1418 OAKDALE AVE,2500,48600,iqe2m31gnpcu,matin4,2022-01-06T07:56:28.500Z,,,,,30.24,39.31,79520599755136,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1507 PALOU AVE,2500,30000,rviy3fbbvnrp,leflof2p,2021-11-15T22:28:32.500Z,,,,,30.24,36.29,79520549423411,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1423 OAKDALE AVE,2500,2500,tvtwrvekhws4,aphex91,2020-05-08T09:11:06.000Z,,,,,30.24,36.29,79520381651315,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1660 REVERE AVE,2500,44000,gapqqh3e3yps,saeidfa,2021-12-11T07:08:43.500Z,,,,,30.24,42.34,79520247435082,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1459 PALOU AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-21T10:21:25.000Z,,,,,30.24,36.29,79520213880720,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1618 SHAFTER AVE,2500,2500,njyi1la3n5kc,grperez,2020-02-07T12:50:19.500Z,,,,,30.24,36.29,79519677009737,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1558 REVERE AVE,2500,3250,n15hk25cywf2,buttersplr,2020-08-14T17:09:34.500Z,,,,,30.24,36.29,79519660232571,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1371 PALOU AVE,2500,2500,hsmagnsgoy1x,josiewilder,2020-04-07T00:35:15.500Z,,,,,30.24,42.34,79519626678209,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1363 PALOU AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T22:55:03.500Z,,,,,30.24,36.29,79519576346565,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1625 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-14T12:25:57.000Z,,,,,30.24,36.29,79519475683130,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1294 PALOU AVE,2500,2900,lt4m1w21eenv,bdag,2020-12-12T07:37:03.500Z,,,,,30.24,36.29,79519341465592,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1327 PALOU AVE,2500,3500,amngpdyixqu1,redparra,2020-09-07T01:48:40.000Z,,,,,30.24,42.34,79519341465560,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1635 QUESADA AVE,2500,2500,g1b2yrmvtusa,lostbunny,2020-03-29T18:55:52.500Z,,,,,30.24,42.34,79520331319573,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",1631 QUESADA AVE,2500,12500,hue5vpfaenxq,amberrenee,2021-04-25T01:41:43.500Z,,,,,30.24,36.29,79520314542358,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1619 QUESADA AVE,2500,2500,yefpd53sbyfb,sasquatch101,2020-03-21T00:09:14.000Z,,,,,30.24,36.29,79520230657885,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1518 QUESADA AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-14T14:26:40.500Z,,,,,30.24,36.29,79519928668054,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1514 QUESADA AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-14T14:26:23.500Z,,,,,30.24,36.29,79519878336410,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1401 PALOU AVE,2500,3000,nhftn2ksenzg,2stupid2win,2020-06-23T11:05:12.500Z,,,,,30.24,36.29,79519861559213,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1559 QUESADA AVE,2500,5500,ocvebcivoy5i,pingpingers,2021-01-21T14:31:09.000Z,UPX,4000,,,30.24,36.29,79519811227520,100000,4000,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1319 PALOU AVE,2500,2500,bkjyh152mwvp,pavelk,2020-05-15T22:11:36.000Z,,,processing,iwzpfunivool,30.24,36.29,79519307911131,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1558 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-03T02:12:54.000Z,,,,,30.24,36.29,79519291133801,,,1.2096
San Francisco,Owned,TRUE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1647 QUESADA AVE,2500,27777,d1dxzsxyit3w,daggsy,2022-09-04T20:46:22.500Z,,,completed,smltwnhouse2,30.24,36.29,79520398428431,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1432 PALOU AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T23:31:07.000Z,,,,,30.24,36.29,79520297766824,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1422 PALOU AVE,2500,2500,lff5ffwrucb1,drewdaculest,2021-03-01T13:01:07.000Z,,,,,30.24,36.29,79520247435181,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1540 QUESADA AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T18:58:46.000Z,,,,,30.24,36.29,79519978999698,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1358 PALOU AVE,2500,4789,xzbqicpctfmc,jevin,2021-01-08T19:43:54.000Z,,,,,30.24,36.29,79519794450386,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1354 PALOU AVE,2500,4849,l32ik1m24wmf,hectorg,2021-01-10T04:25:41.000Z,,,,,30.24,36.29,79519777673172,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1601 REVERE AVE,2500,2500,njyi1la3n5kc,grperez,2020-02-07T12:46:43.500Z,,,,,30.24,42.34,79519744118613,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1348 PALOU AVE,2500,2500,xkufkwdusg4l,paulrevere,2020-05-02T05:55:05.000Z,,,,,30.24,36.29,79519727341528,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1587 REVERE AVE,2500,23000,boexxs21nlco,cryptocrew58,2022-06-13T17:53:28.000Z,,,,,30.24,42.34,79519609900896,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",1310 PALOU AVE,2500,2500,w5w4u5eav5m3,moudaouda,2020-04-28T16:46:10.500Z,,,,,30.24,36.29,79519509237738,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1400 JENNINGS ST,2500,4211,bhxcouelosu5,nolan23,2020-08-30T23:55:42.000Z,,,,,30.24,36.29,79519458906094,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1343 PALOU AVE,2500,4222,o51pckurr2pu,waldojesus,2020-09-15T00:16:25.000Z,,,,,30.24,42.34,79519458906063,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1563 REVERE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-04-13T22:17:50.500Z,,,,,30.24,36.29,79519458905965,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1438 QUESADA AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T18:54:37.000Z,,,,,30.24,36.29,79519291133899,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1535 REVERE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-14T12:20:26.500Z,,,,,30.24,36.29,79519291133819,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1562 QUESADA AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T18:59:20.500Z,,,,,30.24,36.29,79520096440200,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1649 REVERE AVE,2500,2500,njyi1la3n5kc,grperez,2020-02-07T12:46:06.500Z,,,,,30.24,36.29,79519945445188,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1336 PALOU AVE,2500,2500,xkufkwdusg4l,paulrevere,2020-05-02T05:56:18.500Z,,,,,30.24,36.29,79519677009884,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1490 QUESADA AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-05-09T18:55:48.000Z,,,,,30.24,36.29,79519609900977,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1474 QUESADA AVE,2500,2500,bwbghsdy3pmn,toya32,2020-01-21T14:24:07.000Z,,,,,30.24,42.34,79519509237689,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1615 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-14T12:24:28.500Z,,,,,30.24,36.29,79519408574272,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1553 REVERE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-04-13T22:17:20.000Z,,,,,30.24,36.29,79519375019891,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",1491 QUESADA AVE,2500,2500,hdepkageyiji,ultraslick,2020-04-25T18:41:19.000Z,,,,,30.24,36.29,79519358242726,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1543 REVERE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-04-13T22:16:30.500Z,,,,,30.24,36.29,79519341465462,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1628 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-14T12:27:35.000Z,,,,,30.24,36.29,79519341465396,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1430 QUESADA AVE,2500,4000,fcxwieq3hj5n,stoozle,2020-10-01T23:37:11.000Z,UPX,14800,,,30.24,36.29,79519240802255,370000,14800,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1463 QUESADA AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-06-06T00:57:11.000Z,,,,,30.24,36.29,79519190470580,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1264 PALOU AVE,2500,3456,b5qli2jbewzy,franci25,2020-06-09T21:33:58.000Z,,,,,30.24,42.34,79519173693446,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1517 REVERE AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-13T20:21:57.500Z,,,,,30.24,36.29,79519173693316,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1246 PALOU AVE,2500,2500,ccogqiyn5bsv,greenturtle,2020-08-12T10:12:14.000Z,,,,,30.24,36.29,79519073030158,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1522 SHAFTER AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-02-27T09:23:09.500Z,,,,,30.24,36.29,79519073030011,,,1.2096
San Francisco,Owned,TRUE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1275 PALOU AVE,2500,2500,fw1j5pr1os4v,wits,2022-02-05T22:35:36.000Z,,,,,30.24,36.29,79518989144054,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1534 THOMAS AVE,2500,2500,nhftn2ksenzg,2stupid2win,2020-03-03T02:15:37.000Z,,,,,30.24,36.29,79518754262885,,,1.2096
San Francisco,Owned,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1235 PALOU AVE,2500,2500,ciavncyhybex,golddigger,2020-04-25T14:45:14.500Z,,,,,30.24,42.34,79518737485835,,,1.2096
San Francisco,For sale,FALSE,BAYVIEW,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",1352 QUESADA AVE,2500,3500,bkmvdjixrlqi,phatpenguin,2020-09-05T14:08:01.000Z,UPX,12000,,,30.24,39.31,79518687154173,300000,12000,1.2096
